"list_name","name","label"
"MPA_AUS",147,"Cressy Beach - 309352"
"MPA_AUS",148,"Crooked Billet Bay - 555577041"
"MPA_AUS",149,"Crowdy Bay - 378"
"MPA_AUS",150,"Currency Creek - 24324"
"MPA_AUS",151,"Currumbin Creek - 12943"
"MPA_AUS",152,"Curtis Island - 311522"
"MPA_AUS",153,"Cygnet Estuary - 555599329"
"MPA_AUS",154,"Côte de Ningaloo - 555542338"
"MPA_AUS",155,"D'Entrecasteaux Monument - 354598"
"MPA_AUS",156,"D'Entrecasteaux Watering Place - 309356"
"MPA_AUS",157,"Dallachy Creek - 12905"
"MPA_AUS",158,"Dampier - 555556876"
"MPA_AUS",159,"Dart Island - 354580"
"MPA_AUS",160,"Deception Bay - 2652"
"MPA_AUS",161,"Denison Rivulet - 309387"
"MPA_AUS",162,"Devils Tower - 311590"
"MPA_AUS",163,"Discovery Bay - 305460"
"MPA_AUS",164,"Doctors Rocks - 555577049"
"MPA_AUS",165,"Don Heads - 555577050"
"MPA_AUS",166,"Double Sandy Point - 126253"
"MPA_AUS",167,"Doubtful Islands - 63529"
"MPA_AUS",168,"Doughboy Island - 555577055"
"MPA_AUS",169,"Douglas Point - 309754"
"MPA_AUS",170,"Dē-răl-lĭ (Calliope River) - 555643730"
"MPA_AUS",171,"Eagle Rock - 305309"
"MPA_AUS",172,"Eaglehawk Neck - 309410"
"MPA_AUS",173,"East Gippsland - 354080"
"MPA_AUS",174,"East Kangaroo Island - 4712"
"MPA_AUS",175,"East Moncoeur Island - 555577060"
"MPA_AUS",176,"East Risdon - 5304"
"MPA_AUS",177,"Eastern Recherche - 555556877"
"MPA_AUS",178,"Eastern Spencer Gulf - 555548046"
"MPA_AUS",179,"Eba Island - 24330"
"MPA_AUS",180,"Echo Sugarloaf - 354660"
"MPA_AUS",181,"Eddystone Point Lighthouse - 354662"
"MPA_AUS",182,"Edgcumbe Beach - 555577062"
"MPA_AUS",183,"Edgecumbe Bay - 555543684"
"MPA_AUS",184,"Edgecumbe Bay - 555543685"
"MPA_AUS",185,"Egg Beach - 309412"
"MPA_AUS",186,"Eight Mile Creek - 29777"
"MPA_AUS",187,"Eighty Mile Beach - 555556878"
"MPA_AUS",188,"Eighty Mile Beach - 555576591"
"MPA_AUS",189,"Eighty-mile Beach - 67795"
"MPA_AUS",190,"Elizabeth and Middleton Reefs Marine National Nature Reserve - 900736"
"MPA_AUS",191,"Elliott River - 306085"
"MPA_AUS",192,"Encounter - 555548047"
"MPA_AUS",193,"Escape Island - 311286"
"MPA_AUS",194,"Escape River - 12906"
"MPA_AUS",195,"Esperance Point - 555599470"
"MPA_AUS",196,"Essex Rocks - 63802"
"MPA_AUS",197,"Eurimbula - 308656"
"MPA_AUS",198,"Ex-HMAS Brisbane - 555625027"
"MPA_AUS",199,"Fannys Bay - 555577076"
"MPA_AUS",200,"Far West Coast - 555548050"
"MPA_AUS",201,"Farm Cove - 63013"
"MPA_AUS",202,"First and Second Islands F.R. - 314784"
"MPA_AUS",203,"Fisherman Islands - 126288"
"MPA_AUS",204,"Fitzgerald - 2026"
"MPA_AUS",205,"Fitzroy River (Rev.1) - 555543691"
"MPA_AUS",206,"Five Islands - 23506"
"MPA_AUS",207,"Five Mile Bluff - 555577081"
"MPA_AUS",208,"Flannagan Island G.L.R. - 354714"
"MPA_AUS",209,"Flat Island - 555543388"
"MPA_AUS",210,"Flinders - 354081"
"MPA_AUS",211,"Flinders Bay - 126293"
"MPA_AUS",212,"Forsyth Island - 309428"
"MPA_AUS",213,"Forwards Beach - 555577091"
"MPA_AUS",214,"Fossil Bluff - 309429"
"MPA_AUS",215,"Fossil Cove - 555543391"
"MPA_AUS",216,"Foster Islands - 4684"
"MPA_AUS",217,"Fotheringate Bay - 555577092"
"MPA_AUS",218,"Four Mile Creek - 311847"
"MPA_AUS",219,"Franklin - 354082"
"MPA_AUS",220,"Franklin Harbor - 555548058"
"MPA_AUS",221,"Fraser Island - 12945"
"MPA_AUS",222,"French Island - 305458"
"MPA_AUS",223,"Freycinet - 354083"
"MPA_AUS",224,"Gaagal Wanggaan (South Beach) - 555548673"
"MPA_AUS",225,"Gambier Islands Group - 555548060"
"MPA_AUS",226,"Garig Gunak Barlu - 12998"
"MPA_AUS",227,"Garig Gunak Barlu - 315029"
"MPA_AUS",228,"Gascoyne - 555556879"
"MPA_AUS",229,"Gellibrand Point - 555577099"
"MPA_AUS",230,"Geographe - 555556880"
"MPA_AUS",231,"George III Monument - 309436"
"MPA_AUS",232,"George Rocks - 5305"
"MPA_AUS",233,"George Town - 24516"
"MPA_AUS",234,"Gifford - 555556881"
"MPA_AUS",235,"Gippsland Lakes - 67782"
"MPA_AUS",236,"Glasse Island - 63886"
"MPA_AUS",237,"Goat Island - 555625035"
"MPA_AUS",238,"Goolawah - 555548494"
"MPA_AUS",239,"Goose Island - 313919"
"MPA_AUS",240,"Governor Island - 354822"
"MPA_AUS",241,"Granite Point - 309444"
"MPA_AUS",242,"Great Australian Bight - 555556882"
"MPA_AUS",243,"Great Australian Bight - 555625657"
"MPA_AUS",244,"Great Barrier Reef - 2628"
"MPA_AUS",245,"Great Barrier Reef Coast - 555548204"
"MPA_AUS",246,"Great Sandy - 555543708"
"MPA_AUS",247,"Great Sandy - 555548205"
"MPA_AUS",248,"Great Sandy Island - 63908"
"MPA_AUS",249,"Great Sandy Strait (including Great Sandy Strait Tin Can Bay and Tin Can Inlet) - 198306"
"MPA_AUS",250,"Green Island - 314067"
"MPA_AUS",251,"Green Island - 314883"
"MPA_AUS",252,"Greenly Island - 24349"
"MPA_AUS",253,"Greens Beach - 555577110"
"MPA_AUS",254,"Gulf of Carpentaria - 555556883"
"MPA_AUS",255,"Gull Island - 4700"
"MPA_AUS",256,"Halifax - 12947"
"MPA_AUS",257,"Hamelin Pool - 126365"
"MPA_AUS",258,"Harbour Islets - 555577115"
"MPA_AUS",259,"Harcus Island - 555577116"
"MPA_AUS",260,"Hay's Inlet - 12907"
"MPA_AUS",261,"Henderson Islets - 555577126"
"MPA_AUS",262,"Hinchinbrook - 63054"
"MPA_AUS",263,"Hippolyte Rocks - 555548069"
"MPA_AUS",264,"Hollands Landing G.L.R. - 555543430"
"MPA_AUS",265,"Holts Point - 555577131"
"MPA_AUS",266,"Hope Island - 309460"
"MPA_AUS",267,"Howie Island - 555577133"
"MPA_AUS",268,"Hunter - 555556884"
"MPA_AUS",269,"Hunter Estuary Wetlands - 67785"
"MPA_AUS",270,"Hunter Wetlands - 555543432"
"MPA_AUS",271,"Huon - 354085"
"MPA_AUS",272,"Huon Estuary - 555548074"
"MPA_AUS",273,"Ile des Phoques - 309466"
"MPA_AUS",274,"Investigator - 555548076"
"MPA_AUS",275,"Investigator Group - 555625353"
"MPA_AUS",276,"Investigator Island - 127161"
"MPA_AUS",277,"Iron Pot - 356390"
"MPA_AUS",278,"Isabella Island - 4686"
"MPA_AUS",279,"Isle of Caves - 356395"
"MPA_AUS",280,"Jawbone - 305405"
"MPA_AUS",281,"Jawbone F.F.R. - 356417"
"MPA_AUS",282,"Jervis - 555556885"
"MPA_AUS",283,"Jervis Bay - 308676"
"MPA_AUS",284,"John Gould - 23530"
"MPA_AUS",285,"Jones Bay G.L.R - 306600"
"MPA_AUS",286,"Joseph Bonaparte Gulf - 555556886"
"MPA_AUS",287,"Julian Rocks Nguthungulli - 23531"
"MPA_AUS",288,"Jumpinpin-Broadwater - 12909"
"MPA_AUS",289,"Jumpinpin-Broadwater - 555643733"
"MPA_AUS",290,"Jurien - 555556887"
"MPA_AUS",291,"Jurien Bay - 305973"
"MPA_AUS",292,"Kauri Creek - 2645"
"MPA_AUS",293,"Kelvedon Beach - 309477"
"MPA_AUS",294,"Kent Group - 309479"
"MPA_AUS",295,"Kimberley - 555556888"
"MPA_AUS",296,"King Island - 555625061"
"MPA_AUS",297,"Kinkuna - 308662"
"MPA_AUS",298,"Kippa-Ring - 12910"
"MPA_AUS",299,"Kolan River - 12948"
"MPA_AUS",300,"La Grande Barrière - 2571"
"MPA_AUS",301,"Lacepede Islands - 63268"
"MPA_AUS",302,"Lachlan Island - 356523"
"MPA_AUS",303,"Lady Julia Percy Island W.R. - 314823"
"MPA_AUS",304,"Lagoons Beach - 309486"
"MPA_AUS",305,"Lake Connewarre W.R - 314605"
"MPA_AUS",306,"Lake Corringle W.R - 314606"
"MPA_AUS",307,"Lalang-garram / Camden Sound - 555576590"
"MPA_AUS",308,"Lalang-garram / Horizontal Falls - 555643734"
"MPA_AUS",309,"Lancelin And Edwards Islands - 314888"
"MPA_AUS",310,"Lawrence Rocks W.R. - 314834"
"MPA_AUS",311,"Leven Beach - 24376"
"MPA_AUS",312,"Lighthouse Point - 555577157"
"MPA_AUS",313,"Lillico Beach - 309502"
"MPA_AUS",314,"Limmen - 555556889"
"MPA_AUS",315,"Limmen Bight - 555577382"
"MPA_AUS",316,"Lipfert Milligan Etc Islands - 356590"
"MPA_AUS",317,"Lipson Island - 24377"
"MPA_AUS",318,"Little Beach - 309504"
"MPA_AUS",319,"Little Broughton Island - 23547"
"MPA_AUS",320,"Little Chalky Island - 555599473"
"MPA_AUS",321,"Little Christmas Island - 356593"
"MPA_AUS",322,"Little Dog Island - 24528"
"MPA_AUS",323,"Little Green Island - 126542"
"MPA_AUS",324,"Little Island - 555577161"
"MPA_AUS",325,"Little Swan Island - 356601"
"MPA_AUS",326,"Little Swanport - 555577163"
"MPA_AUS",327,"Little Trefoil - 555577164"
"MPA_AUS",328,"Little Waterhouse Island - 356604"
"MPA_AUS",329,"Long Bay - 555577167"
"MPA_AUS",330,"Long Island - 555577169"
"MPA_AUS",331,"Long Reef - 12961"
"MPA_AUS",332,"Lord Howe - 555556890"
"MPA_AUS",333,"Lord Howe Island - 315023"
"MPA_AUS",334,"Low Head - 309517"
"MPA_AUS",335,"Low Head - 314022"
"MPA_AUS",336,"Low Islets - 5311"
"MPA_AUS",337,"Low Rocks - 126552"
"MPA_AUS",338,"Lower South East - 555548086"
"MPA_AUS",339,"Lower Yorke Peninsula - 555548087"
"MPA_AUS",340,"Maaroom - 2627"
"MPA_AUS",341,"Macquarie Harbour - 63115"
"MPA_AUS",342,"Macquarie Island - 305092"
"MPA_AUS",343,"Macquarie Island - 354086"
"MPA_AUS",344,"Marengo Reefs - 305390"
"MPA_AUS",345,"Maria Island - 522"
"MPA_AUS",346,"Marion Beach - 555543466"
"MPA_AUS",347,"Marks Point - 555548089"
"MPA_AUS",348,"Marmion - 555576595"
"MPA_AUS",349,"Maroochy - 12949"
"MPA_AUS",350,"Maroochy - 315032"
"MPA_AUS",351,"Marriott Reef - 555577191"
"MPA_AUS",352,"Marshall Beach - 555577192"
"MPA_AUS",353,"Mayfield Bay - 309531"
"MPA_AUS",354,"McDonalds Point - 555577194"
"MPA_AUS",355,"Mermaid Reef - 555556891"
"MPA_AUS",356,"Merri - 305377"
"MPA_AUS",357,"Meunga Creek - 12912"
"MPA_AUS",358,"Michaelmas and Upolu Cays - 309929"
"MPA_AUS",359,"Middle Arm - 555577195"
"MPA_AUS",360,"Middle Island - 555577196"
"MPA_AUS",361,"Midge - 24017"
"MPA_AUS",362,"Mile Island - 5330"
"MPA_AUS",363,"Millingtons Beach - 309542"
"MPA_AUS",364,"Milyu - 63906"
"MPA_AUS",365,"Mitchell River Silt Jetties G.L.R. - 306730"
"MPA_AUS",366,"Mitirinchi Island - 555577198"
"MPA_AUS",367,"Monk Bay - 555548096"
"MPA_AUS",368,"Montagu Beach - 555599474"
"MPA_AUS",369,"Montebello - 555556892"
"MPA_AUS",370,"Montebello Islands - 126605"
"MPA_AUS",371,"Montebello Islands - 555544137"
"MPA_AUS",372,"Moon Island - 23573"
"MPA_AUS",373,"Moreton Banks - 2653"
"MPA_AUS",374,"Moreton Bay - 308684"
"MPA_AUS",375,"Moreton Bay - 95317"
"MPA_AUS",376,"Moriarty Rocks - 5312"
"MPA_AUS",377,"Morning Inlet - Bynoe River - 29778"
"MPA_AUS",378,"Mornington Peninsula + Western Port - 900726"
"MPA_AUS",379,"Moulting Lagoon - 5331"
"MPA_AUS",380,"Moulting Lagoon - 67764"
"MPA_AUS",381,"Mount Dutton Bay - 24401"
"MPA_AUS",382,"Muiron Islands - 555548101"
"MPA_AUS",383,"Murat - 555556893"
"MPA_AUS",384,"Murkay Islets - 555577215"
"MPA_AUS",385,"Murray - 354087"
"MPA_AUS",386,"Murray River - 315033"
"MPA_AUS",387,"Mushroom Reef - 305375"
"MPA_AUS",388,"Musselroe Bay - 126700"
"MPA_AUS",389,"Myora - Amity Banks - 12914"
"MPA_AUS",390,"Nares Rocks - 555577223"
"MPA_AUS",391,"Narrabeen - 315024"
"MPA_AUS",392,"Nassau River - 29780"
"MPA_AUS",393,"Neds Reef - 555577226"
"MPA_AUS",394,"Nelson - 354088"
"MPA_AUS",395,"Neptune Islands - 24419"
"MPA_AUS",396,"Neptune Islands Group - 555548106"
"MPA_AUS",397,"Ngari Capes - 555576598"
"MPA_AUS",398,"Ngulun (Starcke River) - 555543686"
"MPA_AUS",399,"Nicholson floodplain G.L.R - 356908"
"MPA_AUS",400,"Nicolas Baudin Island - 306088"
"MPA_AUS",401,"Night Island - 24542"
"MPA_AUS",402,"Ninepin Point - 356912"
"MPA_AUS",403,"Ninety Mile Beach - 305444"
"MPA_AUS",404,"Ningaloo - 555556894"
"MPA_AUS",405,"Ningaloo - 63174"
"MPA_AUS",406,"Ninth Island - 555577232"
"MPA_AUS",407,"Nooramunga Marine + Coastal Park - 2688"
"MPA_AUS",408,"Noosa River (Rev.2) - 2648"
"MPA_AUS",409,"Norfolk Bay - 555577233"
"MPA_AUS",410,"North East Islet - 311797"
"MPA_AUS",411,"North East River - 70966"
"MPA_AUS",412,"North Kimberley - 555643735"
"MPA_AUS",413,"North Lalang-garram - 555643736"
"MPA_AUS",414,"North Passage Point - 555599475"
"MPA_AUS",415,"North Rock - 23599"
"MPA_AUS",416,"North Sandy Island - 127137"
"MPA_AUS",417,"North Solitary Island - 23600"
"MPA_AUS",418,"North Sydney Harbour - 12962"
"MPA_AUS",419,"North West Bay - 555577236"
"MPA_AUS",420,"North West Head - 555577237"
"MPA_AUS",421,"North Western Port N.C.R. - 308845"
"MPA_AUS",422,"North-West Solitary Island - 310159"
"MPA_AUS",423,"Nuyts Archipelago - 503"
"MPA_AUS",424,"Nuyts Archipelago - 555548108"
"MPA_AUS",425,"Nuyts Reef - 26017"
"MPA_AUS",426,"Ocean Beach - 555577240"
"MPA_AUS",427,"Oceanic Shoals - 555556896"
"MPA_AUS",428,"Okehampton - 555548110"
"MPA_AUS",429,"One Tree Island - 356953"
"MPA_AUS",430,"Opossum Bay - 555548113"
"MPA_AUS",431,"Ord River Floodplain - 67792"
"MPA_AUS",432,"Outer North Head - 555577243"
"MPA_AUS",433,"Outer Rocks - 126769"
"MPA_AUS",434,"Oyster Rocks - 24546"
"MPA_AUS",435,"Palana Beach - 356974"
"MPA_AUS",436,"Pardoe Northdown - 309600"
"MPA_AUS",437,"Parnella - 309601"
"MPA_AUS",438,"Pasco Group - 555577247"
"MPA_AUS",439,"Peel Island - 2654"
"MPA_AUS",440,"Peel-Yalgorup System - 67797"
"MPA_AUS",441,"Peggs Beach - 309605"
"MPA_AUS",442,"Pelican Island - 357727"
"MPA_AUS",443,"Pelican Island - 555543567"
"MPA_AUS",444,"Penguin Island - 24429"
"MPA_AUS",445,"Penguin Island - 357726"
"MPA_AUS",446,"Penguin Islet - 64019"
"MPA_AUS",447,"Perth Canyon - 555556897"
"MPA_AUS",448,"Petrel Islands - 4693"
"MPA_AUS",449,"Phillip Island Nature Park - 357006"
"MPA_AUS",450,"Piccaninnie Ponds Karst Wetlands - 555558376"
"MPA_AUS",451,"Pigface Island - 24432"
"MPA_AUS",452,"Pimpama - 12951"
"MPA_AUS",453,"Pine River Bay - 555577385"
"MPA_AUS",454,"Pine River Bay - 555645310"
"MPA_AUS",455,"Piper Islands - 64022"
"MPA_AUS",456,"Pirates Bay - 555543578"
"MPA_AUS",457,"Pitt Water - 102565"
"MPA_AUS",458,"Pitt Water-Orielton Lagoon - 67767"
"MPA_AUS",459,"Poddy Bay G.L.R - 308888"
"MPA_AUS",460,"Point Addis - 305439"
"MPA_AUS",461,"Point Bailly - 555577253"
"MPA_AUS",462,"Point Cooke - 305374"
"MPA_AUS",463,"Point Danger - 305372"
"MPA_AUS",464,"Point Davenport - 24435"
"MPA_AUS",465,"Point Hicks - 305438"
"MPA_AUS",466,"Point Labatt - 64023"
"MPA_AUS",467,"Point du Ressac - 555577254"
"MPA_AUS",468,"Porky Beach - 555577256"
"MPA_AUS",469,"Port Arthur - 309617"
"MPA_AUS",470,"Port Cygnet - 555548200"
"MPA_AUS",471,"Port Phillip Bay (Western Shoreline) and Bellarine Peninsula - 67779"
"MPA_AUS",472,"Port Phillip Heads - 305993"
"MPA_AUS",473,"Port Stephens - Great Lakes - 555548201"
"MPA_AUS",474,"Premaydena Point - 555544169"
"MPA_AUS",475,"Princess Charlotte Bay - 315046"
"MPA_AUS",476,"Pullen Island - 24439"
"MPA_AUS",477,"Pulu - 555548381"
"MPA_AUS",478,"Pumicestone Channel - 2650"
"MPA_AUS",479,"Pumicestone Channel - 306128"
"MPA_AUS",480,"Putalina - 555543530"
"MPA_AUS",481,"Quagering - 126842"
"MPA_AUS",482,"Raine Island - 555625215"
"MPA_AUS",483,"Ralphs Bay - 309628"
"MPA_AUS",484,"Ram Island - 555577263"
"MPA_AUS",485,"Randalls Bay - 309629"
"MPA_AUS",486,"Raspins Beach - 309630"
"MPA_AUS",487,"Recherche Archipelago - 314899"
"MPA_AUS",488,"Recherche Bay - 126856"
"MPA_AUS",489,"Red Hut Point - 555577264"
"MPA_AUS",490,"Red Reef - 555577265"
"MPA_AUS",491,"Redbill Point - 309633"
"MPA_AUS",492,"Reef Island - 24549"
"MPA_AUS",493,"Reef Island and Bass River Mouth N.C.R - 308912"
"MPA_AUS",494,"Reid Rocks - 555548127"
"MPA_AUS",495,"Repulse - 29775"
"MPA_AUS",496,"Richmond River - 23624"
"MPA_AUS",497,"Ricketts Point - 305353"
"MPA_AUS",498,"Rigby Island G.L.R. - 308916"
"MPA_AUS",499,"River Derwent - 311859"
"MPA_AUS",500,"Roaring Beach - 314027"
"MPA_AUS",501,"Roberts Point - 555548130"
"MPA_AUS",502,"Rocky Island (North) - 24444"
"MPA_AUS",503,"Rocky Island (South) - 24445"
"MPA_AUS",504,"Rocky Island - 126890"
"MPA_AUS",505,"Rodds Harbour - 12917"
"MPA_AUS",506,"Rodds Harbour - 555543682"
"MPA_AUS",507,"Rodondo Island - 4687"
"MPA_AUS",508,"Roebuck - 555556898"
"MPA_AUS",509,"Roebuck Bay - 67794"
"MPA_AUS",510,"Ronsard Rocks - 126895"
"MPA_AUS",511,"Rottnest Island - 555645282"
"MPA_AUS",512,"Rowley Shoals - 64043"
"MPA_AUS",513,"Roydon Island - 555577279"
"MPA_AUS",514,"Safety Cove - 311860"
"MPA_AUS",515,"Salem Bay - 555599476"
"MPA_AUS",516,"Salt Lagoon Islands - 24448"
"MPA_AUS",517,"Sand Bay - 24213"
"MPA_AUS",518,"Sandbanks - 64046"
"MPA_AUS",519,"Sandland Island - 126916"
"MPA_AUS",520,"Saratoga Island - 555543603"
"MPA_AUS",521,"Scott Reef - 314901"
"MPA_AUS",522,"Seacrow Islet - 555577292"
"MPA_AUS",523,"Seagull Islet - 555577293"
"MPA_AUS",524,"Seal Island (WA25645) - 126934"
"MPA_AUS",525,"Seal Island (WA32199) - 555643732"
"MPA_AUS",526,"Seal Rocks - 23637"
"MPA_AUS",527,"Sedimentary Deposits Reserve - 357178"
"MPA_AUS",528,"Sentinel Island - 555577295"
"MPA_AUS",529,"Settlement Point - 555577296"
"MPA_AUS",530,"Seventeen Seventy-Round Hill - 12952"
"MPA_AUS",531,"Seventeen Seventy-Round Hill - 315034"
"MPA_AUS",532,"Seymour - 311862"
"MPA_AUS",533,"Shallow Inlet Marine and Coastal Park - 24829"
"MPA_AUS",534,"Shark Bay - 28584"
"MPA_AUS",535,"Shark Bay - 555556899"
"MPA_AUS",536,"Shark Island - 555543606"
"MPA_AUS",537,"Shell Islets - 555577299"
"MPA_AUS",538,"Shiprock - 12963"
"MPA_AUS",539,"Shoalwater Bay Islands - 126957"
"MPA_AUS",540,"Shoalwater Islands - 25888"
"MPA_AUS",541,"Shoalwater and Corio Bays Area (Shoalwater Bay Training Area in part - Corio Bay) - 166862"
"MPA_AUS",542,"Silver Plains - 12919"
"MPA_AUS",543,"Simpsons Bay - 555577304"
"MPA_AUS",544,"Simpsons Point - 555548145"
"MPA_AUS",545,"Sinclair Island - 24456"
"MPA_AUS",546,"Sir Joseph Banks Group - 24457"
"MPA_AUS",547,"Sir Joseph Banks Group - 555548146"
"MPA_AUS",548,"Sisters Island - 555548220"
"MPA_AUS",549,"Sloping Island - 555548148"
"MPA_AUS",550,"Sloping Main - 555599477"
"MPA_AUS",551,"Snake Bay - 555577308"
"MPA_AUS",552,"Snapper Island - 23644"
"MPA_AUS",553,"Solitary Islands - 555556900"
"MPA_AUS",554,"Solitary Islands - 64056"
"MPA_AUS",555,"South Arm - 314065"
"MPA_AUS",556,"South Arm - 555548196"
"MPA_AUS",557,"South Tasman Rise - 354089"
"MPA_AUS",558,"South West Solitary Island - 12859"
"MPA_AUS",559,"South-west Corner - 555556901"
"MPA_AUS",560,"Southern Kangaroo Island - 555548151"
"MPA_AUS",561,"Southern Kangaroo Island - 555556902"
"MPA_AUS",562,"Southern Spencer Gulf - 555548152"
"MPA_AUS",563,"Southport Lagoon - 64059"
"MPA_AUS",564,"Spectacle Island - 23645"
"MPA_AUS",565,"Spectacle Islands - 357723"
"MPA_AUS",566,"Spike Island - 555577314"
"MPA_AUS",567,"Spiky Beach - 309669"
"MPA_AUS",568,"Split Solitary Island - 23646"
"MPA_AUS",569,"St Alouarn Island - 357229"
"MPA_AUS",570,"Staaten-Gilbert - 29779"
"MPA_AUS",571,"Stack Island - 4694"
"MPA_AUS",572,"Stanley - 309673"
"MPA_AUS",573,"Steel Bay - Newland Backwater G.L.R. - 314494"
"MPA_AUS",574,"Stewarts Bay - 4682"
"MPA_AUS",575,"Stokes Point - 555577320"
"MPA_AUS",576,"Stormpetrel - 23650"
"MPA_AUS",577,"Sugar Loaf Rock - 127016"
"MPA_AUS",578,"Sugarloaf Rock - 555577322"
"MPA_AUS",579,"Sunshine Coast Biosphere Reserve - 555759397"
"MPA_AUS",580,"Surveyors Bay - 309679"
"MPA_AUS",581,"Susan River - 24234"
"MPA_AUS",582,"Swain Reefs - 357275"
"MPA_AUS",583,"Swan Estuary - 127020"
"MPA_AUS",584,"Swan Estuary - Alfred Cove - 555548197"
"MPA_AUS",585,"Swan Estuary - Milyu - 555548198"
"MPA_AUS",586,"Swan Estuary - Pelican Point - 555548199"
"MPA_AUS",587,"Swan Reach Bay G.L.R. - 357278"
"MPA_AUS",588,"Swan River - 555645294"
"MPA_AUS",589,"Swansea - 309681"
"MPA_AUS",590,"Swell Point - Roseneath Point G.L.R. - 308988"
"MPA_AUS",591,"Sydney Cove - 5292"
"MPA_AUS",592,"Table Cape - 309685"
"MPA_AUS",593,"Tallebudgera Creek - 12953"
"MPA_AUS",594,"Tallebudgera Creek - 555625143"
"MPA_AUS",595,"Tamar - 311868"
"MPA_AUS",596,"Tambo Delta - Metung G.L.R. - 308997"
"MPA_AUS",597,"Tanner Island - 314904"
"MPA_AUS",598,"Tasman Fracture - 354090"
"MPA_AUS",599,"Tasman Monument - 555544170"
"MPA_AUS",600,"Tatlows Beach - 314028"
"MPA_AUS",601,"Temple Bay - 12920"
"MPA_AUS",602,"Tenth Island - 5317"
"MPA_AUS",603,"Tessellated Pavement - 5266"
"MPA_AUS",604,"The Arches - 305369"
"MPA_AUS",605,"The Coorong and Lakes Alexandrina and Albert Wetland - 67786"
"MPA_AUS",606,"The Dardenelles G.L.R - 314495"
"MPA_AUS",607,"The Doughboys - 4688"
"MPA_AUS",608,"The Pages - 24473"
"MPA_AUS",609,"The Spit W.R. - 314852"
"MPA_AUS",610,"Thevenard Island - 127065"
"MPA_AUS",611,"Thorny Passage - 555548163"
"MPA_AUS",612,"Three Sisters-Goat Island - 309696"
"MPA_AUS",613,"Tin Can Inlet - 2646"
"MPA_AUS",614,"Tinana Island - 555625147"
"MPA_AUS",615,"Tinderbox - 315044"
"MPA_AUS",616,"Tolderol - 24474"
"MPA_AUS",617,"Tollgate Islands - 23665"
"MPA_AUS",618,"Towra Point - 12965"
"MPA_AUS",619,"Towra Point - 23670"
"MPA_AUS",620,"Towra Point Nature Reserve - 67784"
"MPA_AUS",621,"Trial Harbour - 309705"
"MPA_AUS",622,"Trinity Inlet - 29782"
"MPA_AUS",623,"Trinity Inlet - 315035"
"MPA_AUS",624,"Troubridge Island - 24478"
"MPA_AUS",625,"Tully River - 12921"
"MPA_AUS",626,"Tumby Island - 24479"
"MPA_AUS",627,"Twelve Apostles - 305351"
"MPA_AUS",628,"Twilight - 555556903"
"MPA_AUS",629,"Two Rocks - 555556904"
"MPA_AUS",630,"Unnamed (Badger Corner) - 555543692"
"MPA_AUS",631,"Unnamed (Badger Head Road) - 309273"
"MPA_AUS",632,"Unnamed (Duck Bay) - 309406"
"MPA_AUS",633,"Unnamed (Goulds Lagoon) - 126347"
"MPA_AUS",634,"Unnamed WA15185 - 310984"
"MPA_AUS",635,"Unnamed WA41102 - 555599500"
"MPA_AUS",636,"Unnamed WA43903 - 310330"
"MPA_AUS",637,"Unnamed WA44669 - 357456"
"MPA_AUS",638,"Unnamed WA44673 - 555548272"
"MPA_AUS",639,"Unnamed WA45089 - 555548351"
"MPA_AUS",640,"Unnamed WA48858 - 555548269"
"MPA_AUS",641,"Unnamed WA51046 - 555576886"
"MPA_AUS",642,"Unnamed WA51162 - 555576889"
"MPA_AUS",643,"Upper Gulf St Vincent - 555548174"
"MPA_AUS",644,"Upper South East - 555548175"
"MPA_AUS",645,"Upper Spencer Gulf - 555548176"
"MPA_AUS",646,"Victor Island - 127584"
"MPA_AUS",647,"Wallaby Islands - 555577354"
"MPA_AUS",648,"Walpole And Nornalup Inlets - 555548178"
"MPA_AUS",649,"Warul Kawa - 313914"
"MPA_AUS",650,"Waterfall-Fortescue - 555548179"
"MPA_AUS",651,"Waterhouse Island - 555577358"
"MPA_AUS",652,"Wedge Island - 127661"
"MPA_AUS",653,"Wedge Island - 357569"
"MPA_AUS",654,"Wessel - 555556905"
"MPA_AUS",655,"West Arm - 555577362"
"MPA_AUS",656,"West Cape York - 555556906"
"MPA_AUS",657,"West Coast Bays - 555548181"
"MPA_AUS",658,"West Hill - 24272"
